_id,name,brand,manufacturer,PriorityIndex,category,sp,margin,margin%,mrp,DealerPrice,discount,gst,weight,availability,description,imageUrl,productImageUrl
ObjectId(5ffb514e80ef0812f2708595),PONDS VITAMIN MICELLAR ROSE 105ML,Ponds,HUL,5,Personal Care,100,125,100,125,,20,18,105ml,Y,"Ponds vitamin micellar water is a refreshing cocktail of micellar water, 5 essential vitamins (vitamin A, B3, B5, C, E) and organic French roses to deep cleanse away makeup, dirt, impurities, sunscreen. The world’s first ever micellar water range supercharged with the power of vitamins. Each swipe has cleansing micelles that capture and gently lift dirt, impurities and even waterproof makeup and 5 essential vitamins A, B3, B5, C and E that nourish and rejuvenate to leave you with glowing bare skin. Removing makeup isn’t the end. Women go to great lengths not to show their face after removing makeup, as it lacks the glow that makeup gives, pond’s vitamin micellar water removes the makeup but also gives back the glow to your bare skin so you can (bare) face the world with confidence. So, face it. Life doesn’t have to suck. It does not have to mean shame, embarrassment or going into hiding. Instead, with the pond's micellar water you get the confidence to face your true self. Even after you have taken your makeup off. Because like they say, if you have got it, flaunt it. And the pond's vitamin micellar water makes sure you have got that glow.",,https://images-na.ssl-images-amazon.com/images/I/51XuUtXeHwL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708596),PONDS VITAMIN MICELLAR ALOE 105ML,Ponds,HUL,5,Personal Care,100,125,100,125,,20,18,105ml,Y,"Ponds Vitamin micellar water is a refreshing cocktail of micellar water, 5 essential vitamins (vitamin A, B3, B5, C, E) & organic aloe vera to deep cleanse away makeup, dirt, impurities, sunscreen. The world’s first ever Micellar Water range supercharged with the power of vitamins! Each swipe has cleansing micelles that capture & gently lift dirt, impurities & even waterproof makeup, and 5 essential Vitamins A, B3, B5, C and E that nourish & rejuvenate to leave you with glowing bare skin. Removing makeup isn’t the end. Women go to great lengths not to show their face after removing makeup, as it lacks the glow that makeup gives, Pond’s Vitamin Micellar Water removes the makeup but also gives back the glow to your bare skin so you can (bare) face the world with confidence. So, face it! Life doesn’t have to suck. It does not have to mean shame, embarrassment or going into hiding. Instead, with the Pond's micellar water you get the confidence to face your true self. Even after you have taken your makeup off. Because like they say, if you have got it, flaunt it!! And the Pond's vitamin micellar water makes sure you have got that glow.",,https://images-na.ssl-images-amazon.com/images/I/51REVrAVolL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708597),PONDS VITAMIN MICELLAR CHARCOAL 105ML,Ponds,HUL,5,Personal Care,100,125,100,125,,20,18,105ml,Y,"Ponds vitamin micellar water is a refreshing cocktail of micellar water, 5 essential vitamins (vitamin A, B3, B5, C, E) and activated charcoal + bamboo charcoal to deep cleanse away makeup, dirt, impurities, sunscreen. The world’s first ever micellar water range supercharged with the power of vitamins. Each swipe has cleansing micelles that capture and gently lift dirt, impurities and even waterproof makeup and 5 essential vitamins A, B3, B5, C and E that nourish and rejuvenate to leave you with glowing bare skin. Removing makeup isn’t the end. Women go to great lengths not to show their face after removing makeup, as it lacks the glow that makeup gives, pond’s vitamin micellar water removes the makeup but also gives back the glow to your bare skin so you can (bare) face the world with confidence. So, face it. Life doesn’t have to suck. It does not have to mean shame, embarrassment or going into hiding. Instead, with the pond's micellar water you get the confidence to face your true self. Even after you have taken your makeup off. Because like they say, if you have got it, flaunt it. And the pond's vitamin micellar water makes sure you have got that glow.",,https://images-na.ssl-images-amazon.com/images/I/51Py3XUgs1L._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708598),PONDS MOISTURISING COLD CREAM  30ML,Ponds,HUL,5,Personal Care,42,52,100,52,,20,18,30ml,Y,"With vital beauty oils and ten skin nutrients, this moisturising cream prevents dry skin by leaving it soft and supple. The glycerin works on giving you softness from inside and a glowing skin outside while you never have to worry about dry lines and patches again. You will definitely love to touch your soft and smooth skin after the Pond's moisturising cold cream has done it's magic. Buy this cream in a compact 30 ml pack, right away.",,https://images-na.ssl-images-amazon.com/images/I/41L5zWHCWaL.jpg
ObjectId(5ffb514e80ef0812f2708599),PONDS MOISTURISING COLD CREAM  55G,Ponds,HUL,5,Personal Care,79,99,100,99,,20,18,55g,Y,"With vital beauty oils and ten skin nutrients, this moisturising cream prevents dry skin by leaving it soft and supple. The glycerin works on giving you softness from inside and a glowing skin outside while you never have to worry about dry lines and patches again. You will definitely love to touch your soft and smooth skin after the Pond's moisturising cold cream has done it's magic. Buy this cream in a compact 30 ml pack, right away.",,https://images-na.ssl-images-amazon.com/images/I/41L5zWHCWaL.jpg
ObjectId(5ffb514e80ef0812f270859a),PONDS MOISTURISING COLD CREAM  100ML,Ponds,HUL,5,Personal Care,126,158,100,158,,20,18,100ml,Y,"With vital beauty oils and ten skin nutrients, this moisturising cream prevents dry skin by leaving it soft and supple. The glycerin works on giving you softness from inside and a glowing skin outside while you never have to worry about dry lines and patches again. You will definitely love to touch your soft and smooth skin after the Pond's moisturising cold cream has done it's magic. Buy this cream in a compact 30 ml pack, right away.",,https://images-na.ssl-images-amazon.com/images/I/41L5zWHCWaL.jpg
ObjectId(5ffb514e80ef0812f270859b),PONDS MOISTURISING COLD CREAM 200ML,Ponds,HUL,5,Personal Care,248,310,100,310,,20,18,200ml,Y,"With vital beauty oils and ten skin nutrients, this moisturising cream prevents dry skin by leaving it soft and supple. The glycerin works on giving you softness from inside and a glowing skin outside while you never have to worry about dry lines and patches again. You will definitely love to touch your soft and smooth skin after the Pond's Moisturising Cold Cream has done it's magic. Buy this cream in a 200 ml pack, right away.",,https://images-na.ssl-images-amazon.com/images/I/41L5zWHCWaL.jpg
ObjectId(5ffb514e80ef0812f270859c),PONDS MEN OIL CLEAR FACEWASH 50GM,Ponds,HUL,5,Personal Care,88,110,100,110,,20,18,50g,Y,"POND'S MEN OIL CLEAR Face wash will give you non-oily fresh look through out the day, so you can step out fearlessly. This Summer Season freshen your skin instantly with burst of cooling menthol. It's Icy Scrub beads that will exfoliate the tanned skin cells which will help remove dullness and give a cooling freshness. It will not just help in cleansing Oil but will also remove sweat and dirt from the pores. A formula specially designed for men and their tough skin, the Pond's Men Oil Clear Facewash removes that excess oil from the skin and menthol will leave your skin fresh and cool. Brighten your look with this facewash as it is a one stop solution for your dull and oily skin. Make that first impression in style and confidence with Pond's Men Oil Clear Facewash. This Facewash is best suited for men with oily or combination skin. You can apply it to your face and neck twice a day for the best results. Get the Pond's men oil clear cooling facewash now beat the summer and enjoy better skin, every day. For more cooling and hydrated skin use the Pond's Men ICE BURST Cooling Gel after washing your face.",,https://images-na.ssl-images-amazon.com/images/I/51kqWU3hdzL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270859d),PEPSODENT GUMCARE TOOTHBRUSH SOFT BUY 2-GET 1 MULTIPACK,Pepsodent,HUL,7,Personal Care,88,110,100,110,,20,18,2+1 UNITS,Y,"The Pepsodent gum expert toothbrush offers specialized care for not only your teeth, but also your gums. Designed with expertise, the toothbrush lets you clean most difficult areas of your mouth with ease. It gently removes lodged food particles, so that your mouth remains healthy and also cleans out spots and stains from your teeth to make them pearly white. It helps to provide you a clean and long-lasting fresh breath each time you brush. This toothbrush cleanses your tongue effectively, thus keeping your entire mouth healthy and fresh all the time. This pack includes 3 toothbrushes of pepsodent gum expert.",,https://images-na.ssl-images-amazon.com/images/I/51gLEtEn%2BNL._SX679_.jpg
ObjectId(5ffb514e80ef0812f270859e),PEPSODENT EXPERT GUMCARE TOOTHBRUSH 42MM (SOFT),Pepsodent,HUL,7,Personal Care,44,55,100,55,,20,18,42mm,Y,"The Pepsodent expert Pro complete toothbrush ensures that your oral health is maintained. The toothbrush is equipped with gentle yet effective bristles to make your teeth sparkle clean. These gentle bristles also massage your gums, thus ensuring they remain healthy. The bristles reach deep within your teeth to remove deeply lodged food particles that are responsible for germ buildup and foul smell. Its advanced brush design helps you to access the difficult areas within your mouth. The expert Pro complete toothbrush from Pepsodent removes layers of plaque to ensure that your mouth remains fresh for a long time and it's a great choice to ensure a complete, clean mouth. Buy the Pepsodent expert Pro complete toothbrush (soft), right away.",,https://images-na.ssl-images-amazon.com/images/I/41nuWc0GJ3L._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270859f),PEPSODENT KIDDY TOOTHBRUSH SOFT,Pepsodent,HUL,7,Personal Care,16,20,100,20,,20,18,1 unit,N,"The Pepsodent gum expert toothbrush offers specialized care for not only your teeth, but also your gums. Designed with expertise, the toothbrush lets you clean most difficult areas of your mouth with ease. It gently removes lodged food particles, so that your mouth remains healthy and also cleans out spots and stains from your teeth to make them pearly white. It helps to provide you a clean and long-lasting fresh breath each time you brush. This toothbrush cleanses your tongue effectively, thus keeping your entire mouth healthy and fresh all the time. This pack includes 3 toothbrushes of pepsodent gum expert.",,https://images-na.ssl-images-amazon.com/images/I/81eWI3QNpSL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27085a0),PEARS PURE AND GENTLE CLEANSE FACEWASH 60G,Pears,HUL,6,Personal Care,120,150,100,150,,20,18,60g,Y,"Pears is the gentle way to keep your skin looking innocent and beautiful. It is enriched with pure glycerin and natural oils that gently moisturize skin to keep it smooth while its mild fragrance and soft lather ensure that your skin gets the pampering it deserves. Its natural glycerin provides moisture to your skin, making your face feel silky smooth while it stays clear and radiant! • Enriched with pure glycerine and natural oils that gently moisturize skin to keep it smooth• Mild fragrance and soft lather ensure that skin gets a well deserved pampering• Soap free washing preparationPears Brand: With the goodness of glycerin & natural oils, Pears is trusted for being gentle, and is recommended by doctors and pediatricians worldwide. It keeps your skin soft and smiling with innocence. It is so pure that you can actually see through it! The pure and gentle face wash gives you fresh and clear skin in a gentle way. The face wash is suitable for frequent use as it has a soap-free formulation. Its mild fragrance will leave you feeling fresh and clean and this gentle wash not only cleans your skin but also rejuvenates it from deep within. This face wash will not leave your skin dry as it is enriched with glycerin and natural oils. So pamper your skin and nourish it at the same time with this mild face wash from Pears. You can carry this tube even in your bag, get this face wash right away!",,https://images-na.ssl-images-amazon.com/images/I/61qrHtE2M5L._SL1000_.jpg
